"purchase_id","Model","Price","Engine_Power","Transmission","Fuel_Type","Num_Additional_Options"
579,"Largus",2550000,132,"MT","Petrol",1
580,"Largus",2250000,102,"MT","Petrol",3
581,"2112",1800000,107,"AT","Diesel",0
582,"Niva Legend",1e+06,102,"MT","Petrol",2
583,"2113",1250000,117,"AT","Petrol",2
584,"21099",2e+06,102,"MT","Petrol",2
585,"21099",1150000,137,"MT","Petrol",2
586,"2107",2500000,127,"MT","Petrol",0
587,"2115",2800000,132,"MT","Petrol",3
588,"2114",2650000,112,"AT","Petrol",1
589,"Niva Legend",850000,92,"MT","Petrol",0
590,"Niva Legend",1500000,142,"MT","Petrol",5
591,"2110",2e+06,92,"AT","Petrol",3
592,"Oka",2800000,137,"MT","Petrol",1
593,"Niva Legend",3200000,147,"MT","Petrol",3
594,"2112",2e+06,127,"MT","Petrol",2
595,"XRay",1550000,92,"MT","Petrol",3
596,"2115",1750000,127,"MT","Petrol",2
597,"21099",1500000,97,"AT","Petrol",3
598,"Riva",1050000,132,"AT","Petrol",2
599,"2107",3100000,117,"AT","Petrol",0
600,"Riva",2200000,87,"MT","Petrol",2
601,"XRay",1650000,137,"MT","Petrol",1
602,"2115",2950000,142,"MT","Petrol",1
603,"Kalina",2200000,147,"MT","Petrol",3
604,"Oka",750000,147,"MT","Petrol",1
605,"Granta",2200000,132,"MT","Petrol",0
606,"2107",2250000,97,"MT","Diesel",1
607,"Granta",2950000,92,"MT","Petrol",1
608,"Oka",1200000,102,"AT","Petrol",2
609,"Vesta",2400000,137,"MT","Petrol",0
610,"Granta",3200000,142,"AT","Petrol",1
611,"2114",2500000,107,"AT","Petrol",1
612,"Niva Travel",2750000,112,"MT","Petrol",0
613,"Oka",2300000,92,"AT","Petrol",3
614,"2112",2900000,132,"MT","Petrol",2
615,"Riva",1300000,87,"AT","Diesel",2
616,"Riva",2200000,97,"MT","Petrol",3
617,"Riva",950000,97,"MT","Petrol",1
618,"2115",1850000,97,"MT","Petrol",4
619,"21099",1300000,107,"MT","Petrol",1
620,"XRay",7e+05,102,"MT","Petrol",0
621,"2109",2750000,107,"MT","Petrol",1
622,"Vesta",1600000,132,"MT","Petrol",1
623,"2107",1300000,142,"MT","Petrol",0
624,"Oka",2950000,87,"MT","Petrol",0
625,"Samara",1600000,147,"AT","Petrol",3
626,"2107",1150000,112,"AT","Petrol",0
627,"Riva",2150000,127,"MT","Petrol",1
628,"2112",2800000,87,"MT","Petrol",2
629,"2107",2950000,92,"AT","Petrol",2
630,"2109",2050000,132,"AT","Petrol",2
631,"2109",1750000,87,"MT","Petrol",0
632,"Niva Travel",950000,107,"AT","Petrol",0
633,"Riva",7e+05,132,"MT","Petrol",0
634,"2112",1100000,107,"MT","Diesel",3
635,"21099",1550000,132,"MT","Petrol",1
636,"2114",1850000,142,"MT","Petrol",2
637,"Riva",2e+06,127,"MT","Petrol",4
638,"Granta",2e+06,102,"MT","Petrol",1
639,"XRay",2350000,132,"MT","Petrol",2
640,"Priora",2850000,127,"AT","Petrol",2
641,"2115",2550000,117,"AT","Petrol",0
642,"2110",1950000,132,"AT","Petrol",0
643,"Priora",2400000,137,"AT","Petrol",1
644,"2115",8e+05,87,"MT","Petrol",2
645,"XRay",2800000,127,"MT","Petrol",1
646,"Samara",1750000,127,"AT","Petrol",0
647,"2115",3e+06,127,"AT","Petrol",4
648,"Niva Travel",3150000,122,"AT","Petrol",0
649,"Riva",7e+05,117,"AT","Petrol",1
650,"XRay",2600000,87,"MT","Petrol",2
651,"Oka",2050000,117,"AT","Petrol",1
652,"Priora",1450000,107,"AT","Petrol",1
653,"2107",2950000,132,"MT","Petrol",2
654,"Largus",2150000,147,"MT","Petrol",1
655,"Granta",1950000,132,"MT","Petrol",0
656,"Samara",2400000,107,"MT","Petrol",4
657,"2109",3050000,107,"MT","Petrol",2
658,"Riva",1800000,92,"MT","Petrol",4
659,"Riva",2250000,87,"MT","Petrol",1
660,"2115",2250000,87,"MT","Petrol",2
661,"Samara",3100000,122,"MT","Petrol",0
662,"Oka",1250000,147,"AT","Petrol",2
663,"2107",2650000,142,"MT","Petrol",1
664,"Riva",1750000,122,"AT","Petrol",2
665,"2111",2200000,117,"MT","Petrol",2
666,"Priora",1650000,117,"MT","Petrol",1
667,"2113",2800000,107,"MT","Diesel",0
668,"Priora",1750000,107,"MT","Diesel",1
669,"Largus",2400000,112,"MT","Petrol",2
670,"2110",2900000,97,"MT","Petrol",4
671,"2115",2700000,92,"AT","Petrol",2
672,"Priora",1550000,107,"AT","Petrol",2
673,"2107",2400000,87,"AT","Petrol",3
674,"2109",1050000,132,"MT","Diesel",1
675,"2107",1600000,112,"AT","Petrol",5
676,"2115",1600000,137,"MT","Petrol",1
677,"2115",2500000,142,"MT","Petrol",4
678,"Niva Travel",1050000,117,"MT","Petrol",2
679,"21099",2e+06,122,"MT","Petrol",2
680,"2112",3050000,127,"MT","Petrol",3
681,"XRay",1e+06,122,"MT","Petrol",1
682,"21099",3100000,137,"AT","Petrol",2
683,"2110",2850000,97,"MT","Diesel",3
684,"2109",1200000,132,"AT","Petrol",0
685,"Riva",7e+05,122,"MT","Petrol",1
686,"Granta",2650000,92,"MT","Petrol",2
687,"2115",2800000,132,"MT","Petrol",1
688,"Niva Legend",1350000,132,"MT","Petrol",1
689,"Riva",2850000,107,"AT","Petrol",0
690,"2109",1150000,127,"MT","Petrol",0
691,"XRay",1950000,137,"AT","Petrol",1
692,"2113",1400000,107,"MT","Petrol",4
693,"21099",2250000,122,"MT","Petrol",2
694,"Niva Legend",1350000,87,"MT","Petrol",2
695,"2111",3200000,122,"AT","Diesel",0
696,"Vesta",1350000,132,"MT","Petrol",2
697,"Vesta",3150000,132,"MT","Petrol",3
698,"2113",2050000,87,"MT","Petrol",0
699,"2110",1700000,92,"MT","Petrol",0
700,"Largus",7e+05,112,"AT","Petrol",0
701,"2113",2050000,137,"MT","Diesel",1
702,"2107",1850000,147,"AT","Petrol",0
703,"2109",2700000,142,"AT","Petrol",1
704,"2110",2750000,127,"MT","Petrol",1
705,"2111",7e+05,132,"MT","Petrol",0
706,"Kalina",1400000,87,"MT","Petrol",0
707,"Niva Legend",1650000,142,"AT","Petrol",1
708,"2111",8e+05,137,"MT","Petrol",5
709,"2110",2050000,147,"MT","Petrol",1
710,"2115",9e+05,102,"MT","Petrol",0
711,"Samara",1050000,87,"AT","Petrol",0
712,"Riva",2050000,122,"AT","Petrol",0
713,"Largus",850000,142,"MT","Diesel",3
714,"2115",2350000,127,"MT","Petrol",4
715,"Kalina",2400000,112,"MT","Petrol",0
716,"2109",2150000,147,"AT","Diesel",1
717,"Kalina",2800000,97,"AT","Petrol",1
718,"2113",1400000,117,"MT","Petrol",2
719,"2107",2750000,137,"AT","Petrol",4
720,"2107",2300000,137,"AT","Petrol",2
721,"2113",1350000,137,"MT","Petrol",1
722,"Niva Legend",1200000,107,"AT","Petrol",3
723,"Oka",1200000,142,"MT","Petrol",3
724,"Kalina",2600000,87,"AT","Petrol",3
725,"2110",2250000,137,"MT","Petrol",2
726,"Kalina",9e+05,102,"MT","Petrol",2
727,"2107",1050000,107,"MT","Petrol",2
728,"Priora",1200000,87,"MT","Petrol",0
729,"Niva Legend",1550000,112,"MT","Petrol",3
730,"Oka",8e+05,102,"AT","Petrol",1
731,"2111",1350000,142,"MT","Petrol",3
732,"2111",2350000,142,"MT","Petrol",1
733,"Niva Legend",1700000,142,"MT","Petrol",0
734,"Priora",1350000,87,"MT","Petrol",3
735,"Largus",1600000,102,"MT","Petrol",0
736,"Niva Travel",2550000,132,"AT","Petrol",0
737,"Largus",3200000,127,"MT","Petrol",2
738,"Priora",2750000,92,"MT","Petrol",0
739,"Granta",2450000,147,"MT","Petrol",1
740,"2113",850000,117,"MT","Petrol",0
741,"Riva",1650000,137,"MT","Petrol",0
742,"2113",2250000,132,"MT","Petrol",0
743,"2112",2400000,92,"AT","Petrol",3
744,"Niva Travel",1600000,117,"MT","Petrol",1
745,"XRay",1550000,132,"AT","Petrol",1
746,"Oka",1250000,127,"MT","Petrol",0
747,"Samara",2500000,87,"MT","Petrol",1
748,"Oka",2550000,107,"MT","Petrol",5
749,"Priora",2500000,92,"MT","Petrol",0
750,"Priora",3150000,117,"MT","Petrol",2
751,"Granta",2500000,102,"AT","Petrol",1
752,"Kalina",2850000,87,"AT","Petrol",2
753,"Samara",1100000,117,"AT","Petrol",3
754,"Riva",2200000,127,"MT","Diesel",1
755,"2112",1100000,112,"AT","Petrol",1
756,"XRay",2500000,147,"MT","Petrol",2
757,"Riva",2800000,102,"MT","Petrol",1
758,"2112",2300000,142,"MT","Petrol",1
759,"Niva Legend",1900000,107,"AT","Petrol",0
760,"Priora",2800000,97,"MT","Petrol",0
761,"Kalina",1650000,122,"AT","Petrol",1
762,"Largus",2850000,107,"MT","Petrol",3
763,"2112",1e+06,127,"MT","Petrol",0
764,"Kalina",2200000,97,"MT","Petrol",0
765,"Samara",750000,132,"MT","Petrol",1
766,"Granta",2e+06,97,"MT","Petrol",1
767,"Kalina",2200000,127,"AT","Petrol",1
768,"2114",1200000,147,"MT","Petrol",1
769,"Oka",750000,97,"AT","Petrol",3
770,"Samara",1900000,102,"MT","Petrol",2
771,"2111",2950000,112,"AT","Petrol",0
772,"Oka",2450000,102,"MT","Petrol",1
773,"XRay",3200000,117,"MT","Petrol",1
774,"Niva Legend",1900000,112,"MT","Petrol",3
775,"2113",2800000,147,"MT","Petrol",2
776,"Largus",2050000,117,"AT","Petrol",0
777,"2115",1900000,117,"MT","Petrol",2
778,"Kalina",3150000,137,"MT","Diesel",1
779,"XRay",1850000,142,"MT","Petrol",1
780,"2109",1800000,147,"MT","Petrol",1
781,"2112",1100000,102,"MT","Petrol",2
782,"2109",2150000,87,"AT","Petrol",0
783,"2107",2550000,122,"MT","Petrol",0
784,"2114",2250000,132,"MT","Petrol",0
785,"Largus",1300000,107,"MT","Diesel",1
786,"Riva",1650000,117,"MT","Petrol",0
787,"2111",750000,122,"MT","Petrol",0
788,"2110",1800000,142,"MT","Diesel",2
789,"2110",9e+05,142,"AT","Petrol",2
790,"2109",1150000,112,"AT","Petrol",3
791,"2111",2700000,147,"MT","Petrol",1
792,"2114",2700000,102,"MT","Petrol",0
793,"2115",2650000,102,"AT","Petrol",1
794,"21099",3100000,132,"MT","Petrol",1
795,"2111",3200000,137,"MT","Petrol",1
796,"2113",2650000,127,"MT","Petrol",3
797,"Vesta",2200000,107,"AT","Petrol",3
798,"Largus",2250000,112,"MT","Diesel",1
799,"XRay",850000,137,"MT","Diesel",5
800,"Samara",2400000,92,"AT","Petrol",1
801,"2107",2650000,107,"MT","Petrol",1
802,"Granta",2650000,137,"MT","Petrol",3
803,"2110",2700000,92,"MT","Petrol",0
804,"Riva",3150000,132,"MT","Petrol",3
805,"Niva Legend",1550000,132,"MT","Petrol",0
806,"21099",1950000,117,"AT","Petrol",2
807,"21099",2450000,92,"MT","Petrol",3
808,"2114",9e+05,97,"MT","Petrol",2
809,"Vesta",1150000,122,"AT","Petrol",3
810,"2114",750000,137,"MT","Petrol",0
811,"Granta",2250000,97,"AT","Petrol",3
812,"2112",1400000,117,"MT","Petrol",0
813,"2114",2e+06,142,"MT","Petrol",1
814,"Oka",1800000,137,"MT","Petrol",1
815,"2111",2100000,137,"MT","Petrol",5
816,"2107",1050000,87,"MT","Petrol",2
817,"Samara",2250000,112,"MT","Petrol",3
818,"Samara",7e+05,97,"AT","Petrol",3
819,"Niva Travel",3200000,147,"AT","Petrol",3
820,"Oka",1450000,102,"MT","Petrol",3
821,"2112",2550000,112,"AT","Diesel",1
822,"2112",1600000,117,"MT","Petrol",2
823,"Priora",2650000,97,"AT","Petrol",1
824,"2109",2500000,137,"AT","Petrol",1
825,"Oka",8e+05,102,"MT","Petrol",1
826,"Niva Travel",1950000,97,"AT","Petrol",4
827,"2114",1700000,87,"MT","Petrol",2
828,"Granta",2200000,127,"MT","Diesel",1
829,"2107",1500000,127,"MT","Petrol",1
830,"21099",1700000,142,"MT","Petrol",2
831,"2113",2950000,132,"MT","Diesel",1
832,"Niva Legend",2350000,147,"MT","Diesel",3
833,"2113",2850000,137,"AT","Diesel",3
834,"Riva",7e+05,92,"MT","Petrol",2
835,"2111",1850000,87,"AT","Diesel",3
836,"Oka",1400000,87,"AT","Petrol",3
837,"2115",2350000,127,"MT","Petrol",5
838,"Priora",2850000,92,"MT","Petrol",0
839,"Vesta",1900000,142,"MT","Petrol",0
840,"2110",9e+05,107,"MT","Petrol",1
841,"2109",1750000,87,"MT","Petrol",0
842,"2113",2200000,92,"AT","Diesel",2
843,"Granta",1750000,147,"MT","Petrol",4
844,"2113",2100000,142,"MT","Petrol",2
845,"2114",1800000,117,"MT","Petrol",5
846,"Kalina",1350000,97,"MT","Petrol",2
847,"Niva Legend",2350000,112,"MT","Petrol",2
848,"Vesta",1550000,147,"MT","Petrol",1
849,"Niva Legend",2850000,132,"AT","Petrol",2
850,"Vesta",1100000,112,"MT","Petrol",2
851,"Oka",2100000,102,"AT","Petrol",5
852,"2112",3200000,127,"MT","Petrol",0
853,"Priora",1450000,97,"MT","Petrol",2
854,"Samara",2950000,92,"MT","Petrol",0
855,"2113",1050000,127,"MT","Diesel",1
856,"Granta",1800000,122,"MT","Petrol",0
857,"2112",1950000,122,"MT","Petrol",1
858,"Kalina",2600000,97,"AT","Petrol",2
859,"Priora",2550000,92,"AT","Petrol",1
860,"2113",1550000,127,"AT","Petrol",0
861,"2107",850000,137,"AT","Petrol",2
862,"Granta",1200000,87,"AT","Petrol",3
863,"Kalina",1250000,122,"AT","Petrol",0
864,"Vesta",1950000,112,"MT","Petrol",1
865,"Oka",1600000,97,"AT","Petrol",2
866,"Riva",1450000,102,"MT","Petrol",0
867,"Priora",750000,132,"MT","Petrol",0
868,"2111",1900000,142,"MT","Petrol",2
869,"2107",2500000,102,"MT","Petrol",2
870,"2113",2300000,127,"MT","Petrol",1
871,"2111",1450000,117,"MT","Petrol",3
872,"2115",2850000,147,"MT","Petrol",1
873,"Niva Legend",1950000,132,"MT","Petrol",2
874,"2112",3150000,107,"AT","Petrol",2
875,"Oka",1200000,107,"MT","Petrol",2
876,"2115",2550000,92,"MT","Petrol",1
877,"Kalina",3100000,102,"MT","Petrol",1
878,"Oka",2800000,127,"MT","Petrol",5
879,"2109",1500000,102,"MT","Petrol",0
880,"2109",2650000,137,"AT","Petrol",3
881,"2114",2350000,107,"MT","Petrol",2
882,"Vesta",2550000,127,"MT","Petrol",3
883,"2113",1750000,87,"MT","Petrol",3
884,"Niva Travel",2900000,102,"AT","Petrol",3
885,"2110",1600000,92,"MT","Petrol",3
886,"2113",1400000,147,"MT","Petrol",0
887,"Largus",1250000,122,"AT","Petrol",0
888,"2113",9e+05,132,"AT","Petrol",2
889,"2107",2150000,132,"AT","Petrol",1
890,"Niva Travel",1700000,97,"MT","Petrol",0
891,"XRay",1700000,117,"AT","Petrol",1
892,"Largus",2050000,87,"MT","Petrol",3
893,"Riva",2150000,147,"MT","Petrol",0
894,"Kalina",2350000,142,"MT","Petrol",0
895,"XRay",2050000,87,"MT","Petrol",1
896,"Largus",2350000,97,"MT","Petrol",3
897,"Largus",1e+06,137,"MT","Petrol",0
898,"Niva Travel",750000,142,"MT","Petrol",0
899,"2112",1900000,142,"MT","Petrol",1
900,"Niva Travel",2150000,87,"AT","Petrol",2
901,"2112",2350000,137,"AT","Petrol",2
902,"Granta",1200000,97,"MT","Petrol",1
903,"Vesta",2e+06,132,"MT","Petrol",0
904,"21099",1300000,137,"AT","Petrol",1
905,"2114",2650000,102,"AT","Petrol",2
906,"Oka",750000,137,"AT","Petrol",1
907,"2113",2150000,87,"MT","Petrol",3
908,"Priora",2350000,117,"AT","Petrol",5
909,"Niva Legend",2550000,92,"MT","Petrol",1
910,"Oka",1e+06,112,"MT","Petrol",2
911,"2111",2750000,117,"MT","Petrol",1
912,"Niva Travel",2500000,132,"AT","Petrol",0
913,"2113",2700000,87,"AT","Diesel",3
914,"2109",1100000,117,"AT","Petrol",3
915,"2114",2350000,117,"MT","Petrol",1
916,"2111",1200000,147,"MT","Diesel",3
917,"2113",2950000,97,"MT","Diesel",2
918,"Granta",1650000,147,"MT","Petrol",3
919,"2110",1300000,122,"AT","Petrol",2
920,"2107",7e+05,142,"MT","Petrol",0
921,"Vesta",3050000,102,"AT","Diesel",2
922,"2111",9e+05,97,"AT","Petrol",0
923,"2109",2150000,92,"MT","Petrol",1
924,"Priora",2350000,137,"MT","Petrol",1
925,"Vesta",3e+06,112,"MT","Petrol",0
926,"2115",1300000,92,"AT","Petrol",1
927,"Largus",8e+05,147,"MT","Diesel",2
928,"2110",1700000,102,"AT","Diesel",3
929,"Samara",850000,112,"AT","Petrol",1
930,"Granta",1550000,112,"AT","Petrol",0
931,"2109",2600000,112,"MT","Petrol",0
932,"Riva",2600000,132,"AT","Diesel",0
933,"2110",1100000,132,"AT","Petrol",1
934,"Largus",1500000,127,"AT","Petrol",2
935,"Riva",2350000,132,"AT","Petrol",4
936,"21099",750000,127,"MT","Petrol",2
937,"Vesta",3100000,112,"MT","Petrol",2
938,"Largus",1500000,142,"MT","Diesel",0
939,"2112",1550000,147,"AT","Petrol",3
940,"Granta",2750000,97,"MT","Petrol",4
941,"Priora",8e+05,132,"AT","Diesel",0
942,"Samara",2100000,87,"MT","Petrol",4
943,"2115",2700000,132,"MT","Petrol",0
944,"2113",3050000,87,"MT","Petrol",1
945,"2114",9e+05,112,"MT","Petrol",0
946,"2112",2850000,137,"MT","Petrol",5
947,"2113",9e+05,107,"MT","Petrol",3
948,"Priora",1800000,142,"MT","Petrol",1
949,"Niva Legend",950000,117,"AT","Petrol",2
950,"2115",7e+05,107,"MT","Petrol",4
951,"2114",1700000,107,"MT","Petrol",0
952,"Largus",1500000,132,"MT","Petrol",1
953,"2112",3200000,87,"MT","Petrol",2
954,"Vesta",2800000,112,"MT","Petrol",0
955,"2107",1850000,102,"MT","Petrol",3
956,"Kalina",3050000,147,"MT","Petrol",2
957,"Priora",2150000,142,"AT","Petrol",3
958,"Granta",8e+05,127,"MT","Petrol",0
959,"Vesta",3e+06,92,"AT","Petrol",4
960,"2107",2250000,97,"MT","Petrol",2
961,"Riva",1550000,107,"MT","Petrol",0
962,"Granta",3050000,122,"MT","Petrol",3
963,"Samara",1300000,87,"MT","Petrol",1
964,"2111",9e+05,117,"MT","Diesel",1
965,"Largus",3200000,117,"MT","Petrol",1
966,"Largus",2300000,147,"MT","Petrol",3
967,"Granta",2050000,97,"MT","Petrol",3
968,"Oka",1550000,87,"MT","Petrol",0
969,"Granta",2250000,107,"MT","Petrol",1
970,"2107",1800000,92,"MT","Petrol",0
971,"Granta",2400000,137,"AT","Petrol",3
972,"Granta",2700000,137,"MT","Petrol",3
973,"2112",2050000,137,"MT","Petrol",4
974,"Granta",1950000,147,"MT","Petrol",2
975,"XRay",1100000,117,"MT","Petrol",0
976,"2109",1100000,127,"MT","Petrol",0
977,"Niva Travel",1800000,132,"AT","Diesel",2
978,"Kalina",2550000,112,"AT","Petrol",1
979,"2110",2200000,97,"MT","Petrol",1
980,"2114",2100000,132,"AT","Petrol",1
981,"Granta",2400000,97,"MT","Petrol",1
982,"Vesta",1900000,122,"MT","Diesel",3
983,"Kalina",3200000,127,"MT","Petrol",2
984,"Niva Legend",1950000,147,"MT","Petrol",1
985,"Granta",750000,122,"MT","Petrol",1
986,"Niva Travel",3e+06,112,"AT","Diesel",1
987,"2110",2350000,137,"MT","Petrol",2
988,"Largus",1500000,97,"MT","Diesel",0
989,"2114",750000,142,"MT","Petrol",3
990,"2110",1900000,92,"MT","Petrol",3
991,"Niva Travel",2800000,147,"MT","Petrol",1
992,"Priora",1750000,132,"AT","Petrol",2
993,"Vesta",2150000,127,"AT","Petrol",0
994,"Priora",1150000,102,"MT","Petrol",0
995,"2110",3050000,102,"MT","Petrol",4
996,"2110",1600000,97,"MT","Petrol",1
997,"2110",2600000,117,"AT","Petrol",1
998,"2115",3050000,122,"AT","Petrol",2
999,"2110",1750000,117,"MT","Petrol",1
1000,"XRay",2600000,142,"MT","Diesel",0
1001,"XRay",3e+06,117,"MT","Petrol",1
1002,"2111",1100000,142,"AT","Petrol",0
1003,"Vesta",2400000,107,"MT","Petrol",1
1004,"Samara",1100000,107,"MT","Petrol",0
1005,"Vesta",2400000,117,"MT","Petrol",1
1006,"Granta",1050000,97,"MT","Petrol",1
1007,"Kalina",2800000,117,"MT","Petrol",1
1008,"2111",2950000,147,"MT","Diesel",1
1009,"2113",2600000,147,"MT","Petrol",2
1010,"Priora",2500000,117,"MT","Petrol",3
1011,"2112",1850000,127,"AT","Diesel",3
1012,"2107",2900000,102,"MT","Petrol",1
1013,"Vesta",1950000,137,"MT","Petrol",4
1014,"Granta",1950000,137,"AT","Petrol",1
1015,"2109",1850000,122,"MT","Petrol",0
1016,"2114",1650000,142,"MT","Petrol",1
1017,"Riva",1850000,112,"AT","Petrol",3
1018,"Niva Legend",3100000,122,"AT","Petrol",0
1019,"2109",1100000,122,"MT","Petrol",1
1020,"Samara",7e+05,112,"MT","Petrol",2
1021,"2107",2750000,102,"MT","Petrol",0
1022,"2110",1450000,107,"AT","Petrol",2
1023,"Vesta",1900000,117,"MT","Petrol",3
1024,"Granta",2250000,132,"AT","Petrol",2
1025,"Riva",2250000,137,"MT","Petrol",4
1026,"Largus",7e+05,92,"MT","Diesel",2
1027,"2112",1700000,87,"MT","Petrol",0
1028,"Priora",1800000,132,"MT","Petrol",2
1029,"Niva Travel",2250000,127,"MT","Petrol",1
1030,"21099",2200000,127,"AT","Diesel",3
1031,"Kalina",1900000,127,"AT","Diesel",2
1032,"Kalina",3200000,132,"MT","Petrol",5
1033,"Largus",2550000,97,"MT","Petrol",5
1034,"Granta",1650000,112,"MT","Petrol",3
1035,"2115",2250000,112,"MT","Petrol",2
1036,"2112",2200000,132,"MT","Petrol",2
1037,"21099",8e+05,137,"MT","Petrol",2
1038,"Kalina",2200000,147,"AT","Petrol",2
1039,"2107",2850000,107,"MT","Petrol",2
1040,"2115",8e+05,97,"MT","Petrol",1
1041,"Niva Travel",8e+05,117,"MT","Petrol",4
1042,"2112",1850000,142,"AT","Petrol",0
1043,"Niva Legend",2350000,102,"MT","Petrol",0
1044,"Granta",2950000,117,"AT","Petrol",1
1045,"2109",1400000,127,"AT","Petrol",1
1046,"2111",3100000,92,"MT","Petrol",0
1047,"Largus",3200000,97,"AT","Petrol",0
1048,"2113",1600000,102,"MT","Petrol",0
1049,"2110",1600000,147,"MT","Petrol",0
1050,"Niva Travel",3e+06,97,"MT","Petrol",0
1051,"Vesta",1900000,97,"AT","Petrol",1
1052,"Niva Travel",2200000,107,"MT","Petrol",2
1053,"2114",2450000,117,"MT","Petrol",2
1054,"XRay",2450000,142,"MT","Petrol",1
1055,"Largus",1550000,117,"MT","Petrol",2
1056,"2107",1700000,127,"MT","Petrol",2
1057,"Vesta",2e+06,132,"MT","Petrol",0
1058,"2107",2650000,132,"MT","Petrol",0
1059,"XRay",1500000,132,"AT","Petrol",1
1060,"Vesta",2250000,112,"MT","Petrol",0
1061,"2114",7e+05,137,"MT","Diesel",1
1062,"Samara",1200000,137,"MT","Petrol",1
1063,"Vesta",3150000,137,"AT","Petrol",1
1064,"Granta",3050000,92,"AT","Petrol",3
1065,"Oka",2050000,132,"AT","Diesel",2
1066,"2110",3150000,107,"MT","Diesel",1
1067,"2112",1200000,122,"MT","Petrol",1
1068,"Riva",1200000,107,"MT","Petrol",0
1069,"Samara",2750000,97,"MT","Petrol",5
1070,"Oka",1500000,107,"AT","Petrol",3
1071,"2109",2450000,112,"AT","Petrol",1
1072,"Vesta",1200000,127,"AT","Petrol",1
1073,"2109",1550000,112,"MT","Petrol",1
1074,"Largus",2150000,87,"MT","Petrol",2
1075,"2111",2550000,107,"MT","Diesel",2
1076,"Samara",2350000,127,"MT","Petrol",1
1077,"Priora",9e+05,137,"AT","Petrol",1
1078,"2109",2500000,137,"MT","Petrol",0
1079,"Samara",9e+05,147,"AT","Petrol",3
1080,"Granta",1450000,112,"AT","Petrol",2
1081,"XRay",2300000,132,"MT","Petrol",3
1082,"2109",1350000,112,"MT","Petrol",0
1083,"Priora",1550000,87,"AT","Petrol",1
1084,"Kalina",2100000,127,"MT","Petrol",3
1085,"Granta",2150000,147,"MT","Petrol",2
1086,"Oka",2550000,122,"MT","Petrol",5
1087,"Oka",1750000,147,"MT","Petrol",3
1088,"Priora",2400000,127,"MT","Petrol",1
1089,"2111",1200000,142,"MT","Petrol",1
1090,"Samara",2500000,112,"MT","Petrol",1
1091,"Samara",1500000,122,"MT","Petrol",1
1092,"2110",2250000,127,"MT","Petrol",1
1093,"2115",1850000,147,"MT","Petrol",0
1094,"Granta",2400000,132,"AT","Petrol",2
1095,"2113",3e+06,122,"AT","Petrol",3
1096,"2114",1800000,137,"AT","Petrol",2
1097,"2113",1300000,142,"AT","Petrol",2
1098,"2111",950000,147,"MT","Petrol",3
1099,"XRay",3050000,142,"MT","Petrol",1
1100,"Largus",1700000,122,"MT","Petrol",1
1101,"2110",2650000,102,"AT","Petrol",0
1102,"21099",1100000,102,"MT","Petrol",2
1103,"2109",750000,122,"MT","Petrol",4
1104,"Priora",2250000,92,"MT","Petrol",1
