purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options,Saving_year_num
250,200306,49,M,510000.0,2021-12-01,чувашская республика,2111,1850000.0,142,AT,Petrol,2,3.627450980392157
251,201950,59,M,280000.0,2021-10-01,удмуртская республика,kalina,2950000.0,142,MT,Petrol,4,10.535714285714286
252,201832,42,M,360000.0,2023-11-01,республика татарстан,2114,2450000.0,92,MT,Petrol,3,6.805555555555555
253,198916,55,M,414000.0,2021-02-01,саратовская область,oka,1900000.0,122,MT,Petrol,2,4.5893719806763285
254,201789,52,F,411000.0,2022-04-01,оренбургская область,riva,2350000.0,97,AT,Diesel,2,5.7177615571776155
255,198093,35,M,397000.0,2023-01-01,саратовская область,2115,1600000.0,122,MT,Petrol,0,4.030226700251889
256,198407,48,M,240000.0,2021-04-01,республика башкортостан,largus,1000000.0,107,MT,Petrol,1,4.166666666666667
257,201140,46,M,391000.0,2023-01-01,республика татарстан,2110,1300000.0,147,MT,Petrol,1,3.3248081841432224
259,201781,53,M,813000.0,2022-06-01,саратовская область,2113,1350000.0,87,MT,Petrol,0,1.6605166051660516
260,201364,56,M,240000.0,2021-03-01,саратовская область,priora,3050000.0,102,MT,Diesel,1,12.708333333333334
261,199595,49,M,327000.0,2023-09-01,пермский край,2112,1300000.0,127,MT,Petrol,3,3.9755351681957185
262,200359,53,M,240000.0,2023-11-01,республика татарстан,2109,850000.0,112,MT,Petrol,2,3.5416666666666665
263,200096,58,M,318000.0,2023-12-01,нижегородская область,2112,700000.0,112,AT,Petrol,1,2.20125786163522
264,201653,59,M,501000.0,2023-06-01,нижегородская область,vesta,2950000.0,142,MT,Diesel,1,5.888223552894211
265,198077,42,M,299000.0,2021-03-01,самарская область,2110,900000.0,137,AT,Diesel,1,3.0100334448160537
266,198835,56,M,269000.0,2022-10-01,республика мордовия,2112,2100000.0,127,AT,Petrol,2,7.806691449814126
267,197727,55,F,240000.0,2021-10-01,республика башкортостан,kalina,3050000.0,127,AT,Petrol,2,12.708333333333334
268,200203,48,M,251000.0,2021-02-01,саратовская область,vesta,1750000.0,142,MT,Petrol,1,6.972111553784861
269,201376,44,M,635000.0,2022-03-01,нижегородская область,2111,2900000.0,142,MT,Diesel,2,4.566929133858268
270,198403,49,M,604000.0,2021-11-01,республика марий эл,vesta,1250000.0,127,MT,Petrol,1,2.0695364238410594
271,199751,45,M,564000.0,2023-07-01,республика марий эл,xray,2700000.0,147,MT,Petrol,1,4.787234042553192
272,198756,41,M,285000.0,2021-02-01,республика татарстан,largus,1900000.0,147,MT,Petrol,1,6.666666666666667
273,199110,56,M,363000.0,2021-05-01,нижегородская область,2112,2300000.0,147,MT,Petrol,1,6.336088154269972
274,199990,51,M,713000.0,2021-01-01,чувашская республика,vesta,2550000.0,97,AT,Petrol,2,3.576437587657784
275,200348,54,M,240000.0,2023-01-01,нижегородская область,samara,2200000.0,92,MT,Diesel,2,9.166666666666666
276,198217,40,M,869000.0,2021-05-01,республика башкортостан,21099,3150000.0,142,AT,Petrol,1,3.624856156501726
277,197695,47,M,377000.0,2021-08-01,ульяновская область,riva,2800000.0,117,MT,Petrol,1,7.427055702917772
278,200989,58,M,371000.0,2023-08-01,нижегородская область,2107,2150000.0,97,MT,Petrol,3,5.795148247978437
279,197963,57,M,265000.0,2023-09-01,республика татарстан,oka,1500000.0,97,MT,Petrol,1,5.660377358490566
280,198518,51,M,403000.0,2021-10-01,пензенская область,riva,2250000.0,147,MT,Petrol,3,5.583126550868486
281,198406,53,M,318000.0,2022-06-01,саратовская область,21099,1100000.0,132,MT,Petrol,1,3.459119496855346
282,200530,55,M,240000.0,2023-01-01,удмуртская республика,riva,2950000.0,102,AT,Petrol,0,12.291666666666666
283,198234,45,M,240000.0,2021-01-01,республика башкортостан,kalina,1750000.0,122,MT,Petrol,2,7.291666666666667
284,200804,49,F,705000.0,2023-05-01,саратовская область,riva,2900000.0,92,MT,Petrol,3,4.113475177304965
285,198754,50,F,252000.0,2021-09-01,саратовская область,2112,1450000.0,132,MT,Petrol,0,5.753968253968254
286,199105,56,M,354000.0,2021-09-01,пензенская область,2114,1200000.0,97,AT,Petrol,4,3.389830508474576
287,197702,57,M,524000.0,2023-05-01,нижегородская область,2113,1850000.0,137,AT,Petrol,0,3.530534351145038
288,198628,44,M,240000.0,2021-02-01,республика мордовия,2110,1900000.0,132,MT,Petrol,3,7.916666666666667
289,201559,44,M,240000.0,2022-06-01,республика татарстан,2113,750000.0,92,MT,Petrol,0,3.125
290,197549,52,M,367000.0,2023-06-01,саратовская область,samara,1950000.0,132,MT,Diesel,3,5.313351498637602
291,201405,60,M,240000.0,2021-02-01,оренбургская область,2111,3200000.0,102,MT,Petrol,2,13.333333333333334
292,197652,61,M,250000.0,2023-02-01,пермский край,2114,2150000.0,87,AT,Petrol,1,8.6
293,200275,54,M,431000.0,2022-08-01,республика башкортостан,largus,2950000.0,142,MT,Petrol,0,6.844547563805104
294,201606,49,F,240000.0,2022-01-01,самарская область,niva legend,3100000.0,112,MT,Petrol,1,12.916666666666666
295,199645,46,M,270000.0,2022-05-01,кировская область,samara,2700000.0,127,MT,Petrol,1,10.0
296,199280,59,M,240000.0,2022-10-01,пермский край,2107,1800000.0,102,MT,Petrol,1,7.5
297,197662,59,M,345000.0,2022-03-01,пермский край,2113,2400000.0,147,AT,Petrol,0,6.956521739130435
298,198572,58,M,620000.0,2022-04-01,нижегородская область,samara,2100000.0,102,MT,Petrol,2,3.3870967741935485
299,199015,44,M,341000.0,2022-06-01,республика башкортостан,priora,950000.0,87,AT,Petrol,2,2.7859237536656893
300,197754,58,M,254000.0,2022-10-01,республика башкортостан,riva,2800000.0,137,AT,Petrol,1,11.023622047244094
301,199612,40,M,896000.0,2022-03-01,республика башкортостан,2111,1150000.0,132,MT,Petrol,0,1.2834821428571428
302,200671,56,M,947000.0,2022-07-01,нижегородская область,2114,1850000.0,112,AT,Petrol,2,1.9535374868004225
303,197920,52,M,240000.0,2021-02-01,нижегородская область,priora,2150000.0,137,MT,Petrol,1,8.958333333333334
304,199830,53,M,759000.0,2023-08-01,республика татарстан,kalina,2250000.0,92,MT,Petrol,1,2.964426877470356
305,199583,57,M,387000.0,2021-12-01,нижегородская область,largus,2650000.0,127,AT,Diesel,5,6.847545219638243
306,199271,46,M,240000.0,2021-12-01,самарская область,2113,1250000.0,97,AT,Petrol,0,5.208333333333333
307,197965,34,M,449000.0,2023-07-01,саратовская область,kalina,3150000.0,117,MT,Petrol,1,7.015590200445434
308,200504,48,M,240000.0,2021-03-01,республика татарстан,2107,750000.0,117,MT,Diesel,2,3.125
309,202045,32,M,366000.0,2021-10-01,самарская область,niva travel,700000.0,87,MT,Petrol,4,1.9125683060109289
310,200062,60,M,335000.0,2023-11-01,республика татарстан,2115,1650000.0,97,MT,Petrol,1,4.925373134328358
311,199303,50,M,961000.0,2021-06-01,удмуртская республика,riva,1450000.0,132,MT,Petrol,0,1.5088449531737773
312,199296,36,M,465000.0,2023-08-01,нижегородская область,kalina,1200000.0,107,MT,Petrol,2,2.5806451612903225
313,201403,58,M,629000.0,2021-12-01,республика татарстан,granta,2550000.0,92,MT,Petrol,4,4.054054054054054
314,197964,51,M,294000.0,2022-09-01,саратовская область,largus,2050000.0,92,AT,Petrol,2,6.9727891156462585
315,201670,53,M,240000.0,2021-11-01,саратовская область,2113,3150000.0,137,MT,Petrol,1,13.125
316,199206,49,M,248000.0,2023-12-01,нижегородская область,2110,2000000.0,87,MT,Petrol,0,8.064516129032258
317,200081,49,M,240000.0,2022-01-01,кировская область,xray,1900000.0,102,MT,Petrol,2,7.916666666666667
318,197428,55,M,240000.0,2023-02-01,республика башкортостан,2109,2300000.0,117,MT,Petrol,1,9.583333333333334
319,198370,41,M,256000.0,2023-01-01,республика башкортостан,niva legend,950000.0,92,AT,Petrol,4,3.7109375
320,199163,48,M,240000.0,2022-07-01,удмуртская республика,2110,1300000.0,122,MT,Petrol,3,5.416666666666667
321,200087,41,F,344000.0,2022-10-01,пермский край,2107,2950000.0,117,MT,Petrol,0,8.575581395348838
322,202200,50,M,271000.0,2021-10-01,республика татарстан,2107,1850000.0,142,MT,Petrol,1,6.826568265682657
323,199522,51,F,336000.0,2021-06-01,самарская область,granta,2600000.0,132,AT,Petrol,1,7.738095238095238
324,201578,60,M,828000.0,2023-07-01,республика башкортостан,vesta,1950000.0,137,MT,Diesel,3,2.3550724637681157
325,200586,43,M,334000.0,2022-01-01,нижегородская область,riva,2850000.0,137,MT,Petrol,2,8.532934131736527
326,200515,57,M,996000.0,2022-05-01,самарская область,2114,1250000.0,112,MT,Petrol,1,1.2550200803212852
327,200152,39,M,623000.0,2021-08-01,республика татарстан,niva travel,2950000.0,102,AT,Diesel,1,4.735152487961477
328,199981,52,M,240000.0,2021-07-01,самарская область,riva,1000000.0,117,MT,Petrol,1,4.166666666666667
329,197624,40,F,322000.0,2022-01-01,удмуртская республика,oka,2150000.0,97,MT,Petrol,2,6.6770186335403725
330,199779,52,M,340000.0,2023-01-01,самарская область,kalina,900000.0,147,MT,Petrol,4,2.6470588235294117
331,201534,61,M,444000.0,2023-02-01,саратовская область,2107,1600000.0,142,MT,Petrol,0,3.6036036036036037
332,198696,47,F,240000.0,2023-02-01,республика башкортостан,2113,2500000.0,142,AT,Petrol,4,10.416666666666666
333,199284,39,M,674000.0,2022-03-01,оренбургская область,granta,3200000.0,107,MT,Petrol,1,4.747774480712166
334,202367,51,M,558000.0,2023-06-01,республика татарстан,samara,2700000.0,137,MT,Petrol,3,4.838709677419355
335,199031,49,F,535000.0,2021-08-01,кировская область,priora,2500000.0,147,MT,Petrol,2,4.672897196261682
336,198004,45,M,510000.0,2022-06-01,республика башкортостан,vesta,1550000.0,112,MT,Petrol,1,3.0392156862745097
337,199233,51,M,340000.0,2022-09-01,самарская область,kalina,3050000.0,122,MT,Petrol,0,8.970588235294118
338,201675,62,M,240000.0,2021-05-01,республика татарстан,vesta,2250000.0,127,AT,Petrol,1,9.375
339,200000,52,M,339000.0,2023-07-01,пензенская область,2114,3000000.0,122,AT,Petrol,3,8.849557522123893
340,201683,51,M,240000.0,2021-11-01,оренбургская область,2110,1150000.0,97,AT,Petrol,2,4.791666666666667
341,201426,59,M,529000.0,2023-05-01,ульяновская область,riva,1750000.0,97,AT,Petrol,1,3.3081285444234405
342,199346,59,M,966000.0,2021-12-01,ульяновская область,21099,1000000.0,132,MT,Petrol,2,1.0351966873706004
344,202296,54,M,328000.0,2021-06-01,саратовская область,priora,1350000.0,97,MT,Petrol,1,4.115853658536586
345,200879,49,M,378000.0,2022-03-01,республика башкортостан,2115,2750000.0,142,AT,Petrol,1,7.275132275132275
346,200587,52,F,344000.0,2021-06-01,республика татарстан,samara,1100000.0,112,AT,Petrol,2,3.197674418604651
347,198213,59,F,594000.0,2022-01-01,пермский край,riva,1350000.0,107,MT,Petrol,3,2.272727272727273
348,201879,55,M,240000.0,2022-05-01,саратовская область,2115,1700000.0,132,AT,Petrol,1,7.083333333333333
349,199940,54,M,270000.0,2022-01-01,республика татарстан,2107,2500000.0,122,MT,Petrol,0,9.25925925925926
350,200161,52,M,272000.0,2022-01-01,пермский край,niva legend,2750000.0,117,MT,Petrol,0,10.110294117647058
351,199260,45,M,347000.0,2021-06-01,республика татарстан,oka,1550000.0,137,MT,Petrol,1,4.46685878962536
352,199799,54,F,240000.0,2021-07-01,саратовская область,2111,2800000.0,107,MT,Petrol,2,11.666666666666666
353,198310,54,M,240000.0,2022-02-01,кировская область,samara,2900000.0,127,MT,Diesel,1,12.083333333333334
354,200647,54,M,240000.0,2022-09-01,республика башкортостан,granta,1700000.0,92,MT,Petrol,0,7.083333333333333
355,198003,40,M,347000.0,2021-08-01,пермский край,2107,3050000.0,112,MT,Petrol,2,8.789625360230547
356,197441,53,M,385000.0,2022-03-01,республика татарстан,vesta,3000000.0,102,MT,Petrol,1,7.792207792207792
357,197972,46,M,240000.0,2021-04-01,республика татарстан,granta,2700000.0,137,AT,Petrol,1,11.25
358,199343,47,M,308000.0,2023-05-01,самарская область,largus,1750000.0,112,MT,Petrol,0,5.681818181818182
359,197943,34,M,369000.0,2023-09-01,нижегородская область,2107,700000.0,137,AT,Petrol,1,1.897018970189702
360,198449,43,M,353000.0,2023-04-01,саратовская область,2111,1400000.0,87,MT,Petrol,0,3.9660056657223794
361,197625,50,M,561000.0,2021-04-01,республика мордовия,2115,1050000.0,92,MT,Petrol,1,1.8716577540106951
362,202344,60,M,575000.0,2021-04-01,кировская область,vesta,2050000.0,112,AT,Petrol,2,3.5652173913043477
363,198325,56,M,315000.0,2022-01-01,республика татарстан,samara,2350000.0,107,AT,Diesel,3,7.4603174603174605
364,198128,57,M,240000.0,2021-10-01,республика башкортостан,21099,1350000.0,97,AT,Petrol,2,5.625
365,197798,53,M,512000.0,2022-12-01,пермский край,largus,1350000.0,142,MT,Petrol,0,2.63671875
366,199861,47,M,240000.0,2022-02-01,саратовская область,2107,2700000.0,127,MT,Petrol,0,11.25
367,202299,37,M,780000.0,2021-07-01,кировская область,2110,1150000.0,97,MT,Petrol,1,1.4743589743589745
368,199578,59,M,240000.0,2021-11-01,нижегородская область,niva travel,1950000.0,97,MT,Petrol,0,8.125
369,201516,58,M,240000.0,2022-12-01,республика мордовия,2115,850000.0,127,MT,Petrol,0,3.5416666666666665
370,200049,53,M,342000.0,2022-05-01,нижегородская область,xray,1200000.0,142,AT,Petrol,1,3.508771929824561
371,198346,35,M,645000.0,2021-08-01,самарская область,xray,1550000.0,122,MT,Petrol,0,2.4031007751937983
372,201925,57,M,240000.0,2021-04-01,нижегородская область,niva legend,2000000.0,122,MT,Petrol,0,8.333333333333334
