purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options
284,200804,49,F,705000.0,2023-05-01,саратовская область,riva,2900000.0,92,MT,Petrol,3
285,198754,50,F,252000.0,2021-09-01,саратовская область,2112,1450000.0,132,MT,Petrol,0
286,199105,56,M,354000.0,2021-09-01,пензенская область,2114,1200000.0,97,AT,Petrol,4
287,197702,57,M,524000.0,2023-05-01,нижегородская область,2113,1850000.0,137,AT,Petrol,0
288,198628,44,M,240000.0,2021-02-01,республика мордовия,2110,1900000.0,132,MT,Petrol,3
289,201559,44,M,240000.0,2022-06-01,республика татарстан,2113,750000.0,92,MT,Petrol,0
290,197549,52,M,367000.0,2023-06-01,саратовская область,samara,1950000.0,132,MT,Diesel,3
291,201405,60,M,240000.0,2021-02-01,оренбургская область,2111,3200000.0,102,MT,Petrol,2
292,197652,61,M,250000.0,2023-02-01,пермский край,2114,2150000.0,87,AT,Petrol,1
293,200275,54,M,431000.0,2022-08-01,республика башкортостан,largus,2950000.0,142,MT,Petrol,0
294,201606,49,F,240000.0,2022-01-01,самарская область,niva legend,3100000.0,112,MT,Petrol,1
295,199645,46,M,270000.0,2022-05-01,кировская область,samara,2700000.0,127,MT,Petrol,1
296,199280,59,M,240000.0,2022-10-01,пермский край,2107,1800000.0,102,MT,Petrol,1
297,197662,59,M,345000.0,2022-03-01,пермский край,2113,2400000.0,147,AT,Petrol,0
298,198572,58,M,620000.0,2022-04-01,нижегородская область,samara,2100000.0,102,MT,Petrol,2
299,199015,44,M,341000.0,2022-06-01,республика башкортостан,priora,950000.0,87,AT,Petrol,2
300,197754,58,M,254000.0,2022-10-01,республика башкортостан,riva,2800000.0,137,AT,Petrol,1
301,199612,40,M,896000.0,2022-03-01,республика башкортостан,2111,1150000.0,132,MT,Petrol,0
302,200671,56,M,947000.0,2022-07-01,нижегородская область,2114,1850000.0,112,AT,Petrol,2
303,197920,52,M,240000.0,2021-02-01,нижегородская область,priora,2150000.0,137,MT,Petrol,1
304,199830,53,M,759000.0,2023-08-01,республика татарстан,kalina,2250000.0,92,MT,Petrol,1
305,199583,57,M,387000.0,2021-12-01,нижегородская область,largus,2650000.0,127,AT,Diesel,5
306,199271,46,M,240000.0,2021-12-01,самарская область,2113,1250000.0,97,AT,Petrol,0
307,197965,34,M,449000.0,2023-07-01,саратовская область,kalina,3150000.0,117,MT,Petrol,1
308,200504,48,M,240000.0,2021-03-01,республика татарстан,2107,750000.0,117,MT,Diesel,2
309,202045,32,M,366000.0,2021-10-01,самарская область,niva travel,700000.0,87,MT,Petrol,4
310,200062,60,M,335000.0,2023-11-01,республика татарстан,2115,1650000.0,97,MT,Petrol,1
311,199303,50,M,961000.0,2021-06-01,удмуртская республика,riva,1450000.0,132,MT,Petrol,0
312,199296,36,M,465000.0,2023-08-01,нижегородская область,kalina,1200000.0,107,MT,Petrol,2
313,201403,58,M,629000.0,2021-12-01,республика татарстан,granta,2550000.0,92,MT,Petrol,4
314,197964,51,M,294000.0,2022-09-01,саратовская область,largus,2050000.0,92,AT,Petrol,2
315,201670,53,M,240000.0,2021-11-01,саратовская область,2113,3150000.0,137,MT,Petrol,1
316,199206,49,M,248000.0,2023-12-01,нижегородская область,2110,2000000.0,87,MT,Petrol,0
317,200081,49,M,240000.0,2022-01-01,кировская область,xray,1900000.0,102,MT,Petrol,2
318,197428,55,M,240000.0,2023-02-01,республика башкортостан,2109,2300000.0,117,MT,Petrol,1
319,198370,41,M,256000.0,2023-01-01,республика башкортостан,niva legend,950000.0,92,AT,Petrol,4
320,199163,48,M,240000.0,2022-07-01,удмуртская республика,2110,1300000.0,122,MT,Petrol,3
321,200087,41,F,344000.0,2022-10-01,пермский край,2107,2950000.0,117,MT,Petrol,0
322,202200,50,M,271000.0,2021-10-01,республика татарстан,2107,1850000.0,142,MT,Petrol,1
323,199522,51,F,336000.0,2021-06-01,самарская область,granta,2600000.0,132,AT,Petrol,1
324,201578,60,M,828000.0,2023-07-01,республика башкортостан,vesta,1950000.0,137,MT,Diesel,3
325,200586,43,M,334000.0,2022-01-01,нижегородская область,riva,2850000.0,137,MT,Petrol,2
326,200515,57,M,996000.0,2022-05-01,самарская область,2114,1250000.0,112,MT,Petrol,1
327,200152,39,M,623000.0,2021-08-01,республика татарстан,niva travel,2950000.0,102,AT,Diesel,1
328,199981,52,M,240000.0,2021-07-01,самарская область,riva,1000000.0,117,MT,Petrol,1
329,197624,40,F,322000.0,2022-01-01,удмуртская республика,oka,2150000.0,97,MT,Petrol,2
330,199779,52,M,340000.0,2023-01-01,самарская область,kalina,900000.0,147,MT,Petrol,4
331,201534,61,M,444000.0,2023-02-01,саратовская область,2107,1600000.0,142,MT,Petrol,0
332,198696,47,F,240000.0,2023-02-01,республика башкортостан,2113,2500000.0,142,AT,Petrol,4
333,199284,39,M,674000.0,2022-03-01,оренбургская область,granta,3200000.0,107,MT,Petrol,1
334,202367,51,M,558000.0,2023-06-01,республика татарстан,samara,2700000.0,137,MT,Petrol,3
335,199031,49,F,535000.0,2021-08-01,кировская область,priora,2500000.0,147,MT,Petrol,2
336,198004,45,M,510000.0,2022-06-01,республика башкортостан,vesta,1550000.0,112,MT,Petrol,1
337,199233,51,M,340000.0,2022-09-01,самарская область,kalina,3050000.0,122,MT,Petrol,0
338,201675,62,M,240000.0,2021-05-01,республика татарстан,vesta,2250000.0,127,AT,Petrol,1
339,200000,52,M,339000.0,2023-07-01,пензенская область,2114,3000000.0,122,AT,Petrol,3
340,201683,51,M,240000.0,2021-11-01,оренбургская область,2110,1150000.0,97,AT,Petrol,2
341,201426,59,M,529000.0,2023-05-01,ульяновская область,riva,1750000.0,97,AT,Petrol,1
342,199346,59,M,966000.0,2021-12-01,ульяновская область,21099,1000000.0,132,MT,Petrol,2
343,197830,39,M,1088000.0,2023-12-01,самарская область,riva,2150000.0,137,MT,Petrol,2
344,202296,54,M,328000.0,2021-06-01,саратовская область,priora,1350000.0,97,MT,Petrol,1
345,200879,49,M,378000.0,2022-03-01,республика башкортостан,2115,2750000.0,142,AT,Petrol,1
346,200587,52,F,344000.0,2021-06-01,республика татарстан,samara,1100000.0,112,AT,Petrol,2
347,198213,59,F,594000.0,2022-01-01,пермский край,riva,1350000.0,107,MT,Petrol,3
348,201879,55,M,240000.0,2022-05-01,саратовская область,2115,1700000.0,132,AT,Petrol,1
349,199940,54,M,270000.0,2022-01-01,республика татарстан,2107,2500000.0,122,MT,Petrol,0
350,200161,52,M,272000.0,2022-01-01,пермский край,niva legend,2750000.0,117,MT,Petrol,0
351,199260,45,M,347000.0,2021-06-01,республика татарстан,oka,1550000.0,137,MT,Petrol,1
352,199799,54,F,240000.0,2021-07-01,саратовская область,2111,2800000.0,107,MT,Petrol,2
353,198310,54,M,240000.0,2022-02-01,кировская область,samara,2900000.0,127,MT,Diesel,1
354,200647,54,M,240000.0,2022-09-01,республика башкортостан,granta,1700000.0,92,MT,Petrol,0
355,198003,40,M,347000.0,2021-08-01,пермский край,2107,3050000.0,112,MT,Petrol,2
356,197441,53,M,385000.0,2022-03-01,республика татарстан,vesta,3000000.0,102,MT,Petrol,1
357,197972,46,M,240000.0,2021-04-01,республика татарстан,granta,2700000.0,137,AT,Petrol,1
358,199343,47,M,308000.0,2023-05-01,самарская область,largus,1750000.0,112,MT,Petrol,0
359,197943,34,M,369000.0,2023-09-01,нижегородская область,2107,700000.0,137,AT,Petrol,1
360,198449,43,M,353000.0,2023-04-01,саратовская область,2111,1400000.0,87,MT,Petrol,0
361,197625,50,M,561000.0,2021-04-01,республика мордовия,2115,1050000.0,92,MT,Petrol,1
362,202344,60,M,575000.0,2021-04-01,кировская область,vesta,2050000.0,112,AT,Petrol,2
363,198325,56,M,315000.0,2022-01-01,республика татарстан,samara,2350000.0,107,AT,Diesel,3
364,198128,57,M,240000.0,2021-10-01,республика башкортостан,21099,1350000.0,97,AT,Petrol,2
365,197798,53,M,512000.0,2022-12-01,пермский край,largus,1350000.0,142,MT,Petrol,0
366,199861,47,M,240000.0,2022-02-01,саратовская область,2107,2700000.0,127,MT,Petrol,0
367,202299,37,M,780000.0,2021-07-01,кировская область,2110,1150000.0,97,MT,Petrol,1
368,199578,59,M,240000.0,2021-11-01,нижегородская область,niva travel,1950000.0,97,MT,Petrol,0
369,201516,58,M,240000.0,2022-12-01,республика мордовия,2115,850000.0,127,MT,Petrol,0
370,200049,53,M,342000.0,2022-05-01,нижегородская область,xray,1200000.0,142,AT,Petrol,1
371,198346,35,M,645000.0,2021-08-01,самарская область,xray,1550000.0,122,MT,Petrol,0
372,201925,57,M,240000.0,2021-04-01,нижегородская область,niva legend,2000000.0,122,MT,Petrol,0
373,198022,46,M,381000.0,2021-10-01,республика марий эл,largus,2400000.0,107,MT,Petrol,0
374,200980,49,M,240000.0,2023-09-01,самарская область,xray,1450000.0,107,AT,Petrol,0
375,199097,56,M,649000.0,2023-06-01,республика мордовия,samara,900000.0,122,AT,Petrol,5
376,197755,57,M,627000.0,2023-02-01,самарская область,2113,2950000.0,122,AT,Diesel,1
377,200046,61,M,328000.0,2022-08-01,республика татарстан,2107,2500000.0,132,MT,Petrol,0
378,198136,49,M,399000.0,2023-10-01,пермский край,2111,1400000.0,127,MT,Petrol,1
379,199659,50,M,240000.0,2023-05-01,самарская область,2109,1250000.0,132,AT,Petrol,0
380,201682,50,F,423000.0,2021-09-01,пензенская область,2107,1950000.0,147,MT,Petrol,3
381,199077,49,M,410000.0,2023-01-01,республика башкортостан,riva,2350000.0,147,MT,Petrol,0
382,198897,46,M,596000.0,2023-05-01,самарская область,granta,2250000.0,107,MT,Petrol,1
383,199818,47,M,600000.0,2021-11-01,чувашская республика,2113,2050000.0,87,MT,Petrol,2
384,200708,60,M,631000.0,2021-11-01,пермский край,2109,1000000.0,102,AT,Petrol,1
385,200658,54,M,240000.0,2023-10-01,пермский край,2109,1800000.0,127,MT,Petrol,1
386,198109,53,F,307000.0,2022-07-01,республика татарстан,2113,1150000.0,102,MT,Petrol,2
387,200702,49,M,580000.0,2023-07-01,удмуртская республика,21099,3000000.0,92,MT,Petrol,4
388,201128,59,M,528000.0,2021-06-01,чувашская республика,samara,2950000.0,117,MT,Petrol,3
389,197923,36,M,240000.0,2023-08-01,самарская область,niva legend,1900000.0,127,MT,Petrol,1
390,202230,50,M,252000.0,2023-06-01,республика татарстан,vesta,1550000.0,107,MT,Petrol,3
391,201721,55,F,1058000.0,2023-01-01,ульяновская область,priora,2450000.0,117,MT,Petrol,0
392,202297,45,M,472000.0,2021-08-01,самарская область,kalina,700000.0,92,MT,Petrol,0
393,200853,56,M,240000.0,2022-02-01,республика башкортостан,granta,1950000.0,147,MT,Petrol,1
394,201790,46,M,408000.0,2022-09-01,республика татарстан,2115,3000000.0,97,MT,Petrol,1
395,198886,49,M,240000.0,2022-10-01,пензенская область,vesta,1100000.0,92,MT,Petrol,0
396,200127,58,M,481000.0,2022-01-01,кировская область,priora,1850000.0,87,MT,Petrol,1
397,202194,49,M,350000.0,2023-06-01,самарская область,vesta,2450000.0,127,MT,Petrol,0
398,198646,55,M,697000.0,2021-10-01,саратовская область,granta,2300000.0,132,MT,Petrol,2
399,200029,52,F,446000.0,2021-02-01,саратовская область,2109,1100000.0,107,MT,Petrol,0
400,199556,55,M,438000.0,2021-11-01,республика марий эл,vesta,1950000.0,132,MT,Petrol,1
401,199499,46,M,344000.0,2023-05-01,республика башкортостан,largus,2300000.0,107,MT,Petrol,0
402,198661,45,M,373000.0,2023-06-01,республика татарстан,riva,2050000.0,112,MT,Petrol,1
403,198292,54,M,350000.0,2022-07-01,республика башкортостан,niva legend,2700000.0,92,MT,Petrol,0
404,197779,32,M,309000.0,2023-05-01,чувашская республика,2115,1550000.0,102,MT,Petrol,2
405,200968,57,M,591000.0,2022-09-01,республика татарстан,niva legend,2200000.0,117,MT,Petrol,0
406,200476,45,M,683000.0,2021-02-01,республика татарстан,2111,800000.0,132,MT,Petrol,3
407,198388,52,M,308000.0,2023-07-01,республика татарстан,2109,900000.0,137,MT,Petrol,3
408,201424,37,M,346000.0,2021-08-01,республика татарстан,2112,2150000.0,117,AT,Petrol,0
409,202091,50,M,274000.0,2022-11-01,оренбургская область,2107,1500000.0,127,MT,Petrol,3
410,200766,38,M,240000.0,2021-02-01,республика татарстан,priora,1900000.0,142,MT,Petrol,2
411,199760,58,M,404000.0,2022-12-01,саратовская область,xray,1800000.0,132,AT,Petrol,0
412,198026,45,M,240000.0,2022-08-01,республика татарстан,2110,3100000.0,107,MT,Petrol,3
413,201921,32,F,305000.0,2021-04-01,республика башкортостан,2114,3050000.0,92,AT,Petrol,1
414,201252,45,M,240000.0,2023-08-01,нижегородская область,oka,3100000.0,92,MT,Petrol,2
415,199935,58,M,240000.0,2021-06-01,самарская область,21099,1050000.0,102,MT,Petrol,1
416,199179,44,M,249000.0,2023-07-01,саратовская область,2107,2300000.0,122,AT,Petrol,2
417,201258,40,M,240000.0,2021-07-01,пермский край,granta,950000.0,92,MT,Petrol,1
418,198552,30,M,308000.0,2023-04-01,республика татарстан,priora,3200000.0,147,MT,Petrol,3
419,202047,51,M,728000.0,2023-11-01,самарская область,riva,1550000.0,117,MT,Petrol,1
420,199428,36,M,252000.0,2023-02-01,оренбургская область,2113,1250000.0,142,AT,Petrol,2
421,199885,62,M,240000.0,2022-12-01,нижегородская область,2111,2950000.0,147,MT,Petrol,2
422,198849,50,M,748000.0,2023-01-01,республика татарстан,kalina,2700000.0,92,MT,Petrol,2
423,201918,47,M,810000.0,2021-03-01,пензенская область,oka,850000.0,142,MT,Petrol,2
424,198554,53,M,467000.0,2023-11-01,чувашская республика,2107,2100000.0,127,MT,Petrol,1
